สถานพยาบาลที่ได้รับการรับรองกระบวนการคุณภาพสถานพยาบาล (HA) และขั้นก้าวหน้า (A-HA) (ข้อมูล ณ 30 พฤศจิกายน 2563),,,,,,,,,
เขต,จังหวัด,โรงพยาบาล,H Code,สังกัด,ชนิดรพ.,ขั้นปัจจุบัน,วันรับรอง,วันหมดอายุ,หมายเหตุ
5,สุพรรณบุรี,พรชัยโรงพยาบาลทั่วไปขนาดกลาง,14595,เอกชน,สมาคมโรงพยาบาลเอกชน,2,21-ม.ค.-20,20-ม.ค.-21,
5,สุพรรณบุรี,ดอนเจดีย์,11293,รัฐในสังกัดสป.สธ.,รพช.,r1,12-ก.ย.-20,11-ก.ย.-21,
5,สุพรรณบุรี,ศรีประจันต์,11292,รัฐในสังกัดสป.สธ.,รพช.,r2,28-พ.ค.-19,27-พ.ค.-22,
5,สุพรรณบุรี,บางปลาม้า,11291,รัฐในสังกัดสป.สธ.,รพช.,r1,25-ก.ย.-18,24-ก.ย.-21,
5,สุพรรณบุรี,หนองหญ้าไซ,11296,รัฐในสังกัดสป.สธ.,รพช.,3,1-พ.ค.-20,30-เม.ย.-21,
5,สุพรรณบุรี,ด่านช้าง,11290,รัฐในสังกัดสป.สธ.,รพช.,r1,10-เม.ย.-18,9-เม.ย.-21,
5,สุพรรณบุรี,สามชุก,11294,รัฐในสังกัดสป.สธ.,รพช.,r2,19-พ.ย.-19,18-พ.ย.-22,
5,สุพรรณบุรี,วิภาวดี - ปิยะราษฏร์,12123,เอกชน,สมาคมโรงพยาบาลเอกชน,1e,26-พ.ค.-11,25-พ.ค.-12,
5,สุพรรณบุรี,อู่ทอง,11295,รัฐในสังกัดสป.สธ.,รพช.,r3,11-ก.พ.-20,10-ก.พ.-23,
5,สุพรรณบุรี,ธนบุรี – อู่ทอง,12122,เอกชน,สมาคมโรงพยาบาลเอกชน,2,5-ส.ค.-20,4-ส.ค.-21,
5,สุพรรณบุรี,ศุภมิตรโรงพยาบาลทั่วไปขนาดใหญ่,12119,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,24-ธ.ค.-18,23-ธ.ค.-19,อยู่ระหว่างต่ออายุ
5,สุพรรณบุรี,เดิมบางนางบวช,11289,รัฐในสังกัดสป.สธ.,รพช.,r1,16-ต.ค.-18,15-ต.ค.-21,
5,สุพรรณบุรี,สมเด็จพระสังฆราชองค์ที่ 17,10733,รัฐในสังกัดสป.สธ.,รพท.,r2,24-มี.ค.-20,23-มี.ค.-21,
6,จันทบุรี,เขาคิชฌกูฏ,10844,รัฐในสังกัดสป.สธ.,รพช.,r1,23-เม.ย.-19,22-เม.ย.-22,
6,จันทบุรี,สองพี่น้อง,10837,รัฐในสังกัดสป.สธ.,รพช.,r1,14-พ.ค.-19,13-พ.ค.-22,
6,จันทบุรี,แก่งหางแมว,10842,รัฐในสังกัดสป.สธ.,รพช.,3,21-ม.ค.-20,20-ม.ค.-22,
6,จันทบุรี,ขลุง,10834,รัฐในสังกัดสป.สธ.,รพช.,r1,8-ส.ค.-20,7-ส.ค.-21,
6,จันทบุรี,เขาสุกิม,10836,รัฐในสังกัดสป.สธ.,รพช.,r2,25-ส.ค.-19,24-ส.ค.-22,
6,จันทบุรี,มะขาม,10839,รัฐในสังกัดสป.สธ.,รพช.,r1,29-ม.ค.-19,28-ม.ค.-22,
6,จันทบุรี,แหลมสิงห์,10840,รัฐในสังกัดสป.สธ.,รพช.,r1,27-ต.ค.-20,26-ต.ค.-21,
6,จันทบุรี,นายายอาม,10843,รัฐในสังกัดสป.สธ.,รพช.,r1,25-มิ.ย.-19,24-มิ.ย.-22,
6,จันทบุรี,โป่งน้ำร้อน,10838,รัฐในสังกัดสป.สธ.,รพช.,r1,31-ส.ค.-20,30-ส.ค.-21,
6,จันทบุรี,สิริเวช จันทบุรี,11874,เอกชน,สมาคมโรงพยาบาลเอกชน,2,3-ก.ย.-20,2-ก.ย.-21,
6,จันทบุรี,กรุงเทพจันทบุรี,11875,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,18-ก.พ.-18,17-ก.พ.-21,
6,จันทบุรี,พระปกเกล้า,10664,รัฐในสังกัดสป.สธ.,รพศ.,r4,14-ส.ค.-18,13-ส.ค.-21,
6,จันทบุรี,ท่าใหม่,10835,รัฐในสังกัดสป.สธ.,รพช.,r1,9-ม.ค.-18,8-ม.ค.-21,
6,จันทบุรี,สอยดาว,10841,รัฐในสังกัดสป.สธ.,รพช.,r2,14-ม.ค.-20,13-ม.ค.-23,
6,ฉะเชิงเทรา,พนมสารคาม,10854,รัฐในสังกัดสป.สธ.,รพช.,r4,11-ก.พ.-20,10-ก.พ.-23,
6,ฉะเชิงเทรา,พุทธโสธร,10697,รัฐในสังกัดสป.สธ.,รพศ.,r3,14-ธ.ค.-18,13-ธ.ค.-21,
6,ฉะเชิงเทรา,จุฬารัตน์ 11 อินเตอร์,11878,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,23-เม.ย.-19,22-เม.ย.-22,
6,ฉะเชิงเทรา,สนามชัยเขต,10855,รัฐในสังกัดสป.สธ.,รพช.,r2,12-พ.ค.-20,11-พ.ค.-23,
6,ฉะเชิงเทรา,บางปะกง,10852,รัฐในสังกัดสป.สธ.,รพช.,r3,11-ก.พ.-20,10-ก.พ.-23,
6,ฉะเชิงเทรา,ราชสาส์น,13747,รัฐในสังกัดสป.สธ.,รพช.,r1,12-ก.พ.-19,11-ก.พ.-22,
6,ฉะเชิงเทรา,แปลงยาว,10856,รัฐในสังกัดสป.สธ.,รพช.,r2,12-ก.พ.-19,11-ก.พ.-22,
6,ฉะเชิงเทรา,บ้านโพธิ์,10853,รัฐในสังกัดสป.สธ.,รพช.,r1,29-ม.ค.-19,28-ม.ค.-22,
6,ฉะเชิงเทรา,บางน้ำเปรี้ยว,10851,รัฐในสังกัดสป.สธ.,รพช.,r1,29-ม.ค.-18,28-ม.ค.-21,
6,ฉะเชิงเทรา,บางคล้า,10850,รัฐในสังกัดสป.สธ.,รพช.,r2,9-ก.ค.-19,8-ก.ค.-22,
6,ฉะเชิงเทรา,ท่าตะเกียบ,10833,รัฐในสังกัดสป.สธ.,รพช.,r2,21-ก.ค.-20,20-ก.ค.-23,
6,ฉะเชิงเทรา,รวมแพทย์ฉะเชิงเทรา,41569,เอกชน,เอกชน,2,5-ส.ค.-20,4-ส.ค.-21,
6,ฉะเชิงเทรา,คลองเขื่อน,31327,รัฐในสังกัดสป.สธ.,รพช.,0,,,
6,ฉะเชิงเทรา,เกษมราษฎร์ ฉะเชิงเทรา,11879,เอกชน,สมาคมโรงพยาบาลเอกชน,3,27-ส.ค.-19,26-ส.ค.-21,
6,ชลบุรี,แหลมฉบัง,10823,รัฐในสังกัดสป.สธ.,รพช.,3,29-ต.ค.-19,28-ต.ค.-21,
6,ชลบุรี,เกาะสีชัง,10824,รัฐในสังกัดสป.สธ.,รพช.,r1,16-ต.ค.-18,15-ต.ค.-21,
6,ชลบุรี,ค่ายนวมินทราชินี,11486,กระทรวงกลาโหม,กรมแพทย์ทหารบก,r1,10-เม.ย.-18,9-เม.ย.-21,
6,ชลบุรี,อาภากรเกียรติวงศ์,11487,กระทรวงกลาโหม,กรมแพทย์ทหารเรือ,0,,,
6,ชลบุรี,พัทยาเมโมเรียล,11851,เอกชน,สมาคมโรงพยาบาลเอกชน,r1,16-ต.ค.-18,15-ต.ค.-21,
6,ชลบุรี,แผนกแพทย์ศูนย์ฝึกทหาร,12453,กระทรวงกลาโหม,กรมแพทย์ทหารเรือ,0,,,
6,ชลบุรี,แผนกแพทย์ฯรร.ทหารเกล็ดแก้ว,12454,กระทรวงกลาโหม,กรมแพทย์ทหารเรือ,0,,,
6,ชลบุรี,ปิยะเวชช์ บ่อวิน,23914,เอกชน,เอกชน,0,,,
6,ชลบุรี,พานทอง,10821,รัฐในสังกัดสป.สธ.,รพช.,r2,11-ก.พ.-20,10-ก.พ.-23,
6,ชลบุรี,สัตหีบ กม.10,10825,รัฐในสังกัดสป.สธ.,รพช.,r1,26-มิ.ย.-18,25-มิ.ย.-21,
6,ชลบุรี,บ่อทอง,10826,รัฐในสังกัดสป.สธ.,รพช.,r1,10-เม.ย.-18,9-เม.ย.-21,
6,ชลบุรี,บ้านบึง,10817,รัฐในสังกัดสป.สธ.,รพช.,r3,22-ต.ค.-18,21-ต.ค.-21,
6,ชลบุรี,สถานพยาบาลชลเวช,11845,เอกชน,สมาคมโรงพยาบาลเอกชน,0,,,
6,ชลบุรี,พัทยาอินเตอร์เนชั่นแนลฮอสพิทอล,11852,เอกชน,สมาคมโรงพยาบาลเอกชน,0,,,
6,ชลบุรี,สมิติเวช ศรีราชา,11853,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,4-ก.พ.-18,3-ก.พ.-21,
6,ชลบุรี,วิภารามแหลมฉบังโรงพยาบาลทั่วไปขนาดใหญ่,11854,เอกชน,สมาคมโรงพยาบาลเอกชน,3,24-ก.ย.-19,23-ก.ย.-21,
6,ชลบุรี,เอกชล 2,23207,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,24-ก.พ.-20,23-ก.พ.-23,
6,ชลบุรี,บางละมุง,10819,รัฐในสังกัดสป.สธ.,รพท.,r1,22-พ.ค.-18,21-พ.ค.-21,
6,ชลบุรี,พนัสนิคม,10822,รัฐในสังกัดสป.สธ.,รพช.,r2,14-ส.ค.-18,13-ส.ค.-21,
6,ชลบุรี,มะเร็งชลบุรี,13760,รัฐในสังกัดสธ.,กรมการแพทย์,r2,13-ส.ค.-19,12-ส.ค.-22,
6,ชลบุรี,กรุงเทพพัทยา,11850,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,22-ส.ค.-20,21-ส.ค.-21,
6,ชลบุรี,พญาไท ศรีราชา,11855,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,14-พ.ย.-20,13-พ.ย.-21,
6,ชลบุรี,เอกชล,11847,เอกชน,สมาคมโรงพยาบาลเอกชน,r3e,21-ก.พ.-17,20-ก.พ.-20,
6,ชลบุรี,มหาวิทยาลัยบูรพา,13766,มหาวิทยาลัย,โรงเรียนแพทย์,r1,22-พ.ค.-18,21-พ.ค.-21,
6,ชลบุรี,ทั่วไปขนาดเล็กบีเอ็มซี พลัส,23,เอกชน,เอกชน,0,,,
6,ชลบุรี,สถานพยาบาลอมตะเวชกรรม,28854,เอกชน,เอกชน,0,,,
6,ชลบุรี,สมเด็จพระนางเจ้าสิริกิติ์ กรมแพทย์ทหารเรือ,13758,กระทรวงกลาโหม,กรมแพทย์ทหารเรือ,r4,24-มี.ค.-20,23-มี.ค.-21,
6,ชลบุรี,วัดญาณสังวราราม,10820,รัฐในสังกัดสป.สธ.,รพช.,r1,8-พ.ค.-18,7-พ.ค.-21,
6,ชลบุรี,วิภาราม อมตะนครโรงพยาบาลทั่วไปขนาดใหญ่,40750,เอกชน,เอกชน,3,28-เม.ย.-20,27-เม.ย.-22,
6,ชลบุรี,หนองใหญ่,10818,รัฐในสังกัดสป.สธ.,รพช.,r1,27-มิ.ย.-20,26-มิ.ย.-21,
6,ชลบุรี,เกาะจันทร์,28006,รัฐในสังกัดสป.สธ.,รพช.,3,8-ต.ค.-19,7-ต.ค.-21,
6,ชลบุรี,เฉพาะทางมะเร็งขนาดเล็กแคนเซอร์อลิอันซ์ ศรีราชา,41711,เอกชน,เอกชน,0,,,
6,ชลบุรี,สมเด็จพระสังฆราชญาณสังวรเพื่อผู้สูงอายุ จังหวัดชลบุรี,12442,รัฐในสังกัดสธ.,กรมการแพทย์,r1,12-ก.พ.-19,11-ก.พ.-22,
6,ชลบุรี,เฉพาะทางมะเร็ง วิภารามอมตะนครขนาดเล็ก,41730,เอกชน,เอกชน,0,,,
6,ชลบุรี,สมเด็จพระบรมราชเทวี ณ ศรีราชา สภากาชาดไทย,13754,สภากาชาดไทย,สภากาชาดไทย,r5,24-ธ.ค.-19,23-ธ.ค.-22,
6,ชลบุรี,เมืองพัทยา,28005,กระทรวงมหาดไทย,กระทรวงมหาดไทย,2,20-ก.ค.-20,19-ก.ค.-21,
6,ชลบุรี,ชลบุรี,10662,รัฐในสังกัดสป.สธ.,รพศ.,A-HA,27-ก.ย.-18,26-ก.ย.-21,
6,ชลบุรี,สถานพยาบาลเมดิคอลเวชการ,21610,เอกชน,เอกชน,0,,,
6,ชลบุรี,กองพันพยาบาล สนับสนุน,12456,กระทรวงกลาโหม,กรมแพทย์ทหารบก,0,,,
6,ชลบุรี,จอมเทียน โรงพยาบาลทั่วไปขนาดเล็ก,41859,เอกชน,เอกชน,0,,,
